Shipment_ID,Distance_km,Weight_kg,Mode_of_Transport,Origin,Destination,Fuel_Price_per_Liter,Demand_Fluctuation,Traffic_Conditions,Warehouse_Processing_Time,Customs_Clearance_Delay,Packaging_Cost,Freight_Insurance_Cost,Freight_Cost_USD
SHIP01259,2819.0,160.0,Rail,Kolkata,New York,0.78,1.0793960423356,Low,4,1,461.9,951.53,292.89
SHIP01260,4161.0,591.0,Air,Kolkata,Los Angeles,0.82,0.902926668075624,Low,7,0,314.07,552.0,989.88
SHIP01261,542.0,1188.0,Road,Mumbai,Singapore,0.94,0.994412693434617,Medium,9,3,196.29,240.11,106.19
SHIP01262,1181.0,3333.0,Sea,Delhi,Dubai,1.06,1.06533873257692,Low,5,2,226.61,817.23,482.33
SHIP01263,3571.0,3660.0,Sea,Chennai,London,1.56,1.17237725289504,High,6,4,343.27,944.53,1481.69
SHIP01264,360.0,4505.0,Rail,Mumbai,New York,0.61,0.999863994144076,High,1,0,329.88,963.47,191.21
SHIP01265,788.0,3607.0,Air,Bangalore,New York,1.23,0.920203528571577,High,7,4,188.17,878.69,879.96
SHIP01266,3291.0,2469.0,Road,Bangalore,Singapore,1.25,0.954608373498476,Medium,5,0,68.52,254.04,540.01
SHIP01267,2588.5,1806.0,Rail,Bangalore,Singapore,1.42,1.01652761124101,High,4,1,216.29,663.34,259.48
SHIP01268,2511.0,3136.0,Air,Delhi,Los Angeles,0.97,1.1905435222831,High,3,1,338.28,926.49,1413.16
SHIP01269,4396.0,2356.0,Air,Bangalore,Dubai,0.89,1.05133264265058,High,1,0,140.27,512.86,818.7402369133013
SHIP01270,4904.0,1025.0,Road,Kolkata,New York,1.23,0.861894464402491,Low,5,4,443.3,825.68,574.22
SHIP01271,1854.0,772.0,Sea,Bangalore,New York,1.49,1.13725763529401,High,3,2,176.28,149.35,569.36
SHIP01272,3262.0,2620.0,Sea,Mumbai,London,0.57,0.872578878899786,Low,8,0,110.3,783.16,341.1
SHIP01273,3860.0,374.0,Air,Bangalore,New York,0.94,0.815498479584947,Low,4,0,215.92,111.55,930.69
SHIP01274,863.0,1579.0,Sea,Kolkata,New York,1.68,0.840083981644038,Medium,3,3,126.45,574.2,349.84
SHIP01275,4174.0,1995.0,Air,Bangalore,Los Angeles,1.26,1.11444870706115,Medium,1,0,232.81,456.88,1951.27375
SHIP01276,2082.0,4536.0,Air,Chennai,London,1.93,1.16075827003525,High,2,1,53.47,224.23,1951.27375
SHIP01277,4622.0,2480.0,Air,Kolkata,New York,1.8,0.907281301429992,Medium,2,3,224.35,465.2,818.7402369133013
SHIP01278,4463.0,4161.0,Sea,Delhi,New York,1.02,0.999243908308862,Low,1,3,371.9,733.75,1000.4
SHIP01279,294.0,3560.0,Rail,Bangalore,Dubai,1.59,1.03888920633993,Low,8,1,148.33,773.41,411.11
SHIP01280,4893.0,895.0,Sea,Mumbai,New York,0.91,0.967476166428781,High,5,1,492.27,925.69,705.27
SHIP01281,4842.0,617.0,Rail,Bangalore,Los Angeles,0.76,0.826129607460414,High,2,1,100.51,712.55,388.05
SHIP01282,321.0,3738.0,Sea,Mumbai,New York,1.82,0.822661095471392,High,8,4,178.23,996.51,491.84
SHIP01283,3561.0,2229.0,Road,Chennai,New York,1.03,0.976139745624079,Low,5,3,251.07,321.92,470.09
SHIP01284,1821.0,2069.0,Road,Delhi,Singapore,0.81,1.11914706045829,Low,5,2,423.28,196.91,258.85
SHIP01285,1312.0,3369.0,Sea,Kolkata,New York,1.95,0.833851894402116,High,2,2,223.03,142.5,730.85
SHIP01286,2474.0,2370.0,Road,Kolkata,London,0.55,0.882270285532786,High,8,4,370.46,605.36,177.55
SHIP01287,4411.0,1696.0,Road,Delhi,Singapore,1.05,0.907907149040303,Low,3,2,17.36,379.06,501.34
SHIP01288,970.0,4053.0,Road,Chennai,London,0.56,1.02365040748984,Medium,4,3,22.54,243.11,171.77
SHIP01289,3480.0,3959.0,Road,Chennai,London,1.26,0.817278410249496,Low,5,1,28.59,252.27,562.2
SHIP01290,4485.0,3470.0,Rail,Bangalore,Los Angeles,1.1,1.14401712314196,Medium,9,3,21.35,379.6,939.28
SHIP01291,4534.0,2581.0,Air,Chennai,New York,1.58,0.98829067942818,High,2,4,110.19,701.88,1951.27375
SHIP01292,2674.0,406.0,Rail,Bangalore,London,1.93,0.994093005522932,Low,8,4,302.0,621.4,662.38
SHIP01293,3810.0,3131.0,Air,Mumbai,New York,1.28,0.930607602289017,High,5,0,397.29,802.96,1920.95
SHIP01294,2100.0,2330.0,Air,Delhi,New York,0.93,0.88480103866351,High,9,4,288.14,352.13,806.0
SHIP01295,3550.0,4181.0,Sea,Mumbai,Los Angeles,1.81,0.945467639369224,High,9,4,49.84,728.52,818.7402369133013
SHIP01296,1215.0,2510.0,Sea,Mumbai,Los Angeles,1.41,1.16536008494279,Low,3,3,354.77,876.42,608.79
SHIP01297,425.0,2837.0,Sea,Mumbai,London,1.33,0.837692331890808,Low,9,3,280.95,846.46,308.09
SHIP01298,2083.0,4259.0,Sea,Mumbai,London,0.78,0.824291435647098,Medium,7,4,164.93,676.08,406.26
SHIP01299,195.0,1247.0,Sea,Kolkata,Singapore,0.56,0.845780565575021,Low,9,3,96.63,857.01,58.15
SHIP01300,4438.0,1328.0,Rail,Chennai,New York,1.19,1.11079101397894,Medium,7,3,49.69,133.86,809.28
SHIP01301,481.0,515.0,Rail,Delhi,New York,1.29,0.819366579531875,Medium,8,4,252.42,503.32,93.67
SHIP01302,754.0,4050.0,Road,Delhi,Los Angeles,0.69,0.933266095019437,Low,4,1,422.18,316.65,178.95
SHIP01303,2682.0,3398.0,Rail,Mumbai,Los Angeles,0.59,0.969943614064352,Low,5,4,59.34,514.66,300.85
SHIP01304,4544.0,1537.0,Rail,Delhi,London,0.82,1.002844438905,High,6,2,61.98,170.29,524.24
SHIP01305,1013.0,4992.0,Sea,Bangalore,Singapore,0.59,0.801279700544608,High,4,3,144.5,155.1,248.83
SHIP01306,2284.0,4647.0,Road,Delhi,Singapore,0.58,0.994706130964845,Low,8,0,196.21,154.61,265.82
SHIP01307,2091.0,4586.0,Rail,Mumbai,Los Angeles,1.17,0.877969745764113,Medium,5,4,496.56,137.18,540.4
SHIP01308,1878.0,375.0,Rail,Delhi,Los Angeles,1.72,0.839150801168019,Low,3,1,274.29,513.21,357.75
SHIP01309,2158.0,1815.0,Road,Chennai,Singapore,1.5,1.01331851343283,High,1,1,415.75,163.49,465.95
SHIP01310,4118.0,4212.0,Air,Mumbai,Singapore,1.52,1.0976596786441,Medium,1,3,120.48,847.33,1951.27375
SHIP01311,988.0,353.0,Sea,Kolkata,London,0.89,1.17389981598651,High,8,4,455.9,322.49,182.5
SHIP01312,4855.0,4629.0,Rail,Chennai,Singapore,0.52,1.16506380139628,Low,3,4,374.47,960.14,1951.27375
SHIP01313,856.0,1490.0,Rail,Delhi,New York,1.18,0.959598650495974,Low,4,2,173.81,588.86,217.54
SHIP01314,1513.0,198.0,Road,Kolkata,Singapore,1.07,1.08162310035076,Low,7,4,379.65,651.67,186.56
SHIP01315,3465.0,3084.0,Rail,Chennai,Dubai,1.92,1.07824808750636,High,1,2,444.39,641.51,1243.88
SHIP01316,60.0,2681.0,Sea,Bangalore,Singapore,0.61,0.964842264269405,Low,6,1,186.15,366.65,123.64
SHIP01317,1918.0,145.0,Rail,Chennai,Los Angeles,1.66,0.839284161281781,Low,1,4,417.49,876.17,332.78
SHIP01318,4917.0,3505.0,Air,Kolkata,Los Angeles,1.08,0.952803566113679,Low,3,3,228.12,992.94,1951.27375
SHIP01319,2588.5,4427.0,Sea,Bangalore,Dubai,1.74,1.19694315297751,High,4,2,375.24,203.57,983.29
SHIP01320,3614.0,2419.0,Air,Delhi,New York,1.24,1.0220138721117,High,7,2,154.24,517.5,1833.84
SHIP01321,1439.0,3517.0,Road,Mumbai,Singapore,1.73,0.936556402484063,Low,2,3,348.5,528.15,518.07
SHIP01322,3451.0,578.0,Sea,Delhi,Singapore,1.2,1.09752591074557,High,8,0,439.29,793.28,738.85
SHIP01323,4371.0,2360.0,Rail,Mumbai,Dubai,1.1,1.07453031680341,Medium,6,3,245.02,458.92,787.34
SHIP01324,874.0,4725.0,Sea,Mumbai,London,1.95,1.03151996483363,Medium,2,2,391.47,693.46,976.52
SHIP01325,2315.0,1713.0,Sea,Kolkata,London,1.05,1.05497304221866,Medium,3,3,282.85,390.73,526.97
SHIP01326,986.0,3414.0,Sea,Bangalore,New York,1.71,1.03397516404709,Medium,4,2,426.07,108.87,714.22
SHIP01327,2850.0,2391.0,Air,Bangalore,Singapore,0.6,1.18251081271437,Low,6,0,126.2,486.73,861.09
SHIP01328,2603.0,4955.0,Road,Chennai,Singapore,0.59,1.00365357295477,Medium,1,4,21.46,766.96,300.84
SHIP01329,3895.0,742.0,Sea,Delhi,Singapore,1.16,1.03607636518857,Low,5,1,338.41,665.09,769.06
SHIP01330,1846.0,4380.0,Rail,Kolkata,Los Angeles,1.38,0.988661979139679,Low,8,0,390.78,549.96,660.78
SHIP01331,103.0,1001.0,Sea,Delhi,London,1.41,1.04008889658211,High,7,4,48.48,917.83,132.76
SHIP01332,776.0,1410.0,Sea,Chennai,Dubai,0.55,1.15633076283905,Medium,3,3,332.74,507.71,141.28
SHIP01333,2786.0,588.0,Road,Chennai,Los Angeles,1.55,0.935901826889302,Low,2,2,113.09,394.36,446.8
SHIP01334,3220.0,869.0,Rail,Kolkata,Los Angeles,0.69,0.99836114765704,High,2,0,495.0,426.42,302.1
SHIP01335,1963.0,2495.039894736842,Rail,Chennai,London,1.93,0.979444382203613,Low,5,3,393.6,737.54,809.59
SHIP01336,2588.5,3975.0,Air,Kolkata,Singapore,1.0,0.959190912645268,Low,8,4,85.76,362.51,1045.57
SHIP01337,1964.0,321.0,Rail,Chennai,New York,0.89,1.12841489540957,High,6,1,242.76,658.19,256.03
SHIP01338,2516.0,1078.0,Rail,Bangalore,Dubai,0.94,0.892778064547438,Low,6,0,395.95,416.5,307.65
SHIP01339,2787.0,3715.0,Rail,Kolkata,London,1.91,0.999967200225061,High,7,1,265.66,596.95,1064.48
SHIP01340,899.0,1292.0,Sea,Bangalore,New York,1.22,1.16985376539158,Medium,1,3,489.56,268.18,330.76
SHIP01341,2159.0,1191.0,Air,Bangalore,London,1.15,0.864501929393405,Low,3,4,221.99,238.83,821.54
SHIP01342,52.0,642.0,Rail,Kolkata,London,1.35,0.80185779460186,Low,5,0,444.57,563.37,48.45
SHIP01343,4305.0,1655.0,Rail,Delhi,London,1.9,0.906089426377003,Medium,7,4,55.25,304.75,1060.31
SHIP01344,4119.0,4260.0,Rail,Mumbai,London,0.96,1.16892454396616,Low,6,2,279.02,143.22,841.49
SHIP01345,4926.0,3427.0,Sea,Chennai,Singapore,0.77,0.835049789441402,High,1,4,497.69,300.86,640.37
SHIP01346,942.0,4121.0,Sea,Chennai,Los Angeles,1.39,0.854829768498202,High,9,4,342.51,425.31,535.14
SHIP01347,2080.0,4352.0,Air,Delhi,London,1.24,0.92813588878334,High,3,4,85.37,352.86,1469.45
SHIP01348,3210.0,3744.0,Road,Mumbai,New York,0.59,1.10788145256063,Low,7,0,333.7,627.56,332.18
SHIP01349,2426.0,2400.0,Air,Delhi,New York,1.28,1.10051230372411,Medium,1,0,218.42,389.68,1532.34
SHIP01350,4725.0,4257.0,Sea,Mumbai,New York,1.34,0.834828114235598,Low,1,0,355.04,232.08,1150.02
SHIP01351,1983.0,1490.0,Rail,Kolkata,Los Angeles,1.54,1.17353691761461,Medium,1,1,182.2,914.77,591.62
SHIP01352,1430.0,3676.0,Rail,Kolkata,Los Angeles,1.99,0.895527523958794,Medium,4,3,252.25,599.47,698.87
SHIP01353,3731.0,1932.0,Air,Bangalore,New York,1.13,0.912254714137735,Low,1,3,116.41,266.88,1452.57
SHIP01354,1340.0,3761.0,Rail,Bangalore,Singapore,1.27,0.954567084769982,Medium,1,4,88.88,364.96,468.51
SHIP01355,1690.0,234.0,Sea,Kolkata,Los Angeles,0.61,1.05379710491455,Low,9,1,156.29,591.27,174.24
SHIP01356,2732.0,270.0,Air,Bangalore,Los Angeles,1.75,1.00852378075246,Low,8,3,390.15,172.62,1518.0
SHIP01357,1037.0,3238.0,Road,Kolkata,Singapore,0.65,1.17144596035307,Low,5,0,398.76,415.0,202.24
SHIP01358,1268.0,1143.0,Sea,Delhi,London,1.9,1.02584826227493,Low,2,2,276.33,227.03,537.81
SHIP01359,1405.0,2995.0,Sea,Chennai,Los Angeles,1.02,1.14281481289692,High,7,2,101.52,396.3,507.5
SHIP01360,4315.0,2524.0,Rail,Kolkata,New York,1.01,0.831281519950905,Low,1,3,406.47,463.94,561.89
SHIP01361,4666.0,2665.0,Sea,Kolkata,New York,0.99,1.14236078536816,High,9,1,434.8,572.41,1017.59
SHIP01362,4185.0,2495.039894736842,Sea,Kolkata,Singapore,1.93,0.879085260707863,Low,1,3,60.15,71.57,1327.45
SHIP01363,1610.0,2540.0,Road,Bangalore,New York,1.97,0.945021878276048,Medium,3,0,212.98,708.28,536.17
SHIP01364,1468.0,650.0,Rail,Bangalore,Dubai,1.96,0.927954653903542,High,6,1,279.97,916.26,391.33
SHIP01365,2588.5,1210.0,Sea,Bangalore,New York,1.56,0.934912611085153,Low,4,2,404.9,336.91,352.0
SHIP01366,1033.0,4649.0,Rail,Bangalore,Singapore,0.67,1.16747244074288,Low,2,4,319.75,148.64,315.15
SHIP01367,1024.0,4363.0,Sea,Delhi,Singapore,1.08,0.976637489005477,Medium,5,0,211.91,906.94,507.16
SHIP01368,4183.0,2495.039894736842,Road,Kolkata,Singapore,0.93,0.907187292082553,Medium,1,1,237.17,455.3,470.4
SHIP01369,4022.0,2268.0,Rail,Delhi,Dubai,1.56,0.917760801278637,Low,1,4,220.22,703.5,885.83
SHIP01370,2588.5,4757.0,Rail,Bangalore,Los Angeles,1.24,1.12133458155503,Medium,6,0,72.17,633.14,557.54
SHIP01371,4599.0,1202.0,Road,Delhi,London,1.42,1.01564572089078,Medium,9,2,395.17,862.43,749.95
SHIP01372,86.0,106.0,Air,Kolkata,New York,0.51,0.979798847630627,High,7,1,41.43,513.05,20.84
SHIP01373,3437.0,1254.0,Sea,Kolkata,Los Angeles,1.67,1.17072555427205,Medium,4,3,346.17,716.96,1191.84
SHIP01374,1761.0,4391.0,Sea,Bangalore,Singapore,1.93,1.17200308024969,Medium,8,1,85.01,94.56,1342.42
SHIP01375,2588.5,2495.039894736842,Air,Kolkata,Los Angeles,1.5,1.10244729734609,High,1,1,215.42,59.4,1570.9
SHIP01376,845.0,417.0,Rail,Delhi,Los Angeles,1.78,1.00720260558983,Low,5,0,69.35,788.97,226.65
SHIP01377,4086.0,1532.0,Rail,Mumbai,Dubai,1.22,0.846644656025634,High,2,3,299.73,781.15,601.4
SHIP01378,4738.0,665.0,Road,Kolkata,Singapore,0.53,1.08317993397856,Medium,3,2,451.64,194.96,1103.97383395283
SHIP01379,3161.0,3688.0,Road,Delhi,Singapore,1.99,1.12604493246304,High,4,4,308.31,636.44,1121.54
SHIP01380,1374.0,3378.0,Road,Delhi,New York,0.59,1.14081666694258,Medium,1,2,202.6,367.81,206.16
SHIP01381,367.0,3277.0,Air,Delhi,New York,0.79,1.03274611000774,High,5,3,469.58,236.48,490.87
SHIP01382,2446.0,1638.0,Air,Kolkata,New York,1.26,1.04673563636664,High,6,4,155.28,941.27,594.66
SHIP01383,2212.0,2539.0,Rail,Mumbai,New York,1.44,1.08371637663621,Low,1,1,135.43,937.27,651.97
SHIP01384,2795.0,3053.0,Road,Bangalore,Los Angeles,1.37,1.14957154989274,Medium,4,4,360.49,691.39,680.6
SHIP01385,2588.5,748.0,Rail,Bangalore,Los Angeles,0.81,0.818169563312105,High,2,1,478.86,994.72,160.25
SHIP01386,3161.0,2873.0,Air,Kolkata,New York,1.93,1.02528877824275,High,1,3,391.41,218.09,1951.27375
SHIP01387,3980.0,994.0,Sea,Kolkata,New York,1.87,0.947638479028992,Medium,5,2,199.09,836.79,1190.04
SHIP01388,2046.0,3931.0,Rail,Chennai,New York,0.92,1.13326369104273,High,1,0,144.88,582.99,1903.44370305605
SHIP01389,1362.0,972.0,Air,Mumbai,London,1.49,0.853524456645426,Low,8,4,237.12,222.5,705.06
SHIP01390,1335.0,1796.0,Road,Delhi,New York,1.78,1.1638805421545,Medium,2,0,372.97,643.31,462.61
SHIP01391,4361.0,4170.0,Sea,Delhi,London,1.04,0.849602644688579,Low,5,0,147.44,992.49,854.34
SHIP01392,2433.0,2903.0,Sea,Bangalore,New York,0.88,0.835730682648178,Medium,3,4,421.25,261.13,428.52
SHIP01393,3289.0,1609.0,Sea,Kolkata,Singapore,0.88,0.938599677809061,Low,6,0,321.84,494.6,507.16
SHIP01394,2189.0,2495.039894736842,Road,Mumbai,Dubai,1.73,1.19788968507497,Medium,6,0,246.71,143.37,571.04
SHIP01395,1754.0,3588.0,Sea,Bangalore,Los Angeles,1.19,1.05352108862078,High,8,0,54.27,300.11,667.21
SHIP01396,412.0,2495.039894736842,Air,Mumbai,Singapore,1.57,0.810575427642668,Medium,5,2,216.03,331.35,249.49
SHIP01397,2654.0,2976.0,Rail,Kolkata,Dubai,1.48,0.899705775807255,High,5,1,127.4,594.83,661.84
SHIP01398,1766.0,2495.039894736842,Sea,Delhi,London,0.96,0.859666154291674,Low,5,2,259.45,113.39,289.12
SHIP01399,4501.0,3007.0,Sea,Chennai,Los Angeles,0.81,0.800401696434816,High,9,2,330.42,889.94,583.93
SHIP01400,4336.0,2662.0,Air,Mumbai,London,0.69,1.00597630840534,Low,2,1,165.87,961.97,1180.08
SHIP01401,3788.0,4241.0,Road,Delhi,London,0.54,0.952443068366373,High,3,1,408.31,696.2,303.89
SHIP01402,2519.0,3809.0,Sea,Mumbai,Los Angeles,0.62,1.04531209693557,Low,4,0,434.96,686.58,430.03
SHIP01403,4845.0,4313.0,Air,Mumbai,Dubai,0.88,0.886545692396256,Medium,7,2,125.62,335.21,1638.69
SHIP01404,606.0,2139.0,Air,Mumbai,Los Angeles,1.57,1.13242123463368,Medium,1,4,23.64,898.24,893.66
SHIP01405,875.0,2495.039894736842,Road,Kolkata,New York,0.73,0.953265262471625,High,3,4,94.03,829.46,128.81
SHIP01406,2858.0,2617.0,Road,Bangalore,London,1.29,0.993161878687879,Medium,7,0,232.25,162.4,533.8
SHIP01407,4571.0,2048.0,Rail,Mumbai,New York,0.87,1.09299437558246,High,8,2,339.57,730.7,638.44
SHIP01408,2769.0,3164.0,Sea,Kolkata,Los Angeles,1.27,0.866466049138513,Low,2,0,302.36,169.38,718.18
SHIP01409,3558.0,3044.0,Rail,Chennai,Los Angeles,1.63,0.904937352379473,Low,3,2,295.55,274.83,899.19
SHIP01410,3791.0,2060.0,Air,Bangalore,Dubai,0.9,0.861900798345228,Medium,7,0,123.29,829.73,1121.91
SHIP01411,1624.0,4894.0,Sea,Kolkata,London,1.02,1.10723264515692,Medium,7,1,88.62,502.56,818.7402369133013
SHIP01412,4048.0,1941.0,Air,Chennai,Singapore,1.58,0.839008725772073,High,3,4,27.47,480.75,1951.27375
SHIP01413,2179.0,880.0,Air,Bangalore,Los Angeles,1.32,0.995601184984597,High,5,0,221.15,291.2,1032.56
SHIP01414,2453.0,98.0,Air,Kolkata,Singapore,0.64,1.09996385506897,Low,7,2,157.63,636.93,528.41
SHIP01415,3379.0,4260.0,Road,Chennai,London,1.64,1.00310473450531,Low,3,4,278.66,184.26,906.28
SHIP01416,638.0,1228.0,Road,Kolkata,New York,0.92,1.00347075837348,High,8,0,305.12,807.27,115.58
SHIP01417,2062.0,2495.039894736842,Sea,Chennai,London,1.08,0.825469899134225,Medium,4,3,151.12,556.66,818.7402369133013
SHIP01418,1597.0,120.0,Air,Mumbai,Dubai,0.87,1.1131444849426,Medium,7,4,281.05,852.76,481.41
SHIP01419,2588.5,116.0,Air,Mumbai,Singapore,1.32,1.04160307579397,High,2,3,308.23,519.68,165.81
SHIP01420,2035.0,2495.039894736842,Sea,Bangalore,Singapore,1.56,1.06700522455386,High,5,2,441.2,328.68,736.18
SHIP01421,3167.0,2278.0,Rail,Chennai,New York,1.7,1.10631983316593,Medium,6,1,81.73,61.38,971.82
SHIP01422,1740.0,1839.0,Air,Mumbai,New York,1.88,1.02424712074816,Medium,1,1,198.16,441.08,1536.33
SHIP01423,1186.0,662.0,Road,Bangalore,Los Angeles,1.04,1.00344919850332,Medium,9,2,165.74,948.9,158.31
SHIP01424,2114.0,1936.0,Rail,Delhi,London,1.9,1.06526609625467,Medium,9,3,134.87,844.44,748.56
SHIP01425,4505.0,1672.0,Rail,Mumbai,Dubai,1.43,1.16000326779572,High,4,1,218.43,998.52,1063.16
SHIP01426,4845.0,746.0,Rail,Mumbai,Los Angeles,1.08,1.05539889190241,Low,5,1,471.83,198.79,713.72
SHIP01427,4593.0,1287.0,Rail,Kolkata,London,1.83,1.11532870030204,Medium,9,3,423.14,655.78,1282.56
SHIP01428,4820.0,2456.0,Rail,Delhi,New York,1.37,0.992108700743218,Low,2,0,265.96,176.97,986.44
SHIP01429,2588.5,298.0,Rail,Chennai,Dubai,1.18,1.03582877619924,Low,5,1,205.63,909.86,176.89
SHIP01430,2564.0,687.0,Sea,Bangalore,New York,0.52,0.872059857613093,Medium,4,1,221.62,380.53,197.77
SHIP01431,3576.0,999.0,Sea,Delhi,New York,1.58,0.995407218370773,High,2,0,133.79,898.91,961.46
SHIP01432,4731.0,1954.0,Rail,Chennai,Singapore,0.62,0.859555966788619,Low,2,3,332.28,242.94,365.03
SHIP01433,1297.0,3637.0,Road,Mumbai,London,0.93,0.98680857846726,Low,9,3,139.44,201.32,285.92
SHIP01434,3952.0,1161.0,Sea,Bangalore,Los Angeles,1.94,0.825980673458877,High,8,0,64.52,219.97,1089.43
SHIP01435,1485.0,225.0,Sea,Bangalore,Singapore,0.73,1.03048295081913,Medium,8,1,167.26,790.81,180.26
SHIP01436,621.0,772.0,Rail,Delhi,London,0.97,0.914694178911965,Medium,8,0,248.67,870.29,107.22
SHIP01437,2432.0,3892.0,Road,Kolkata,London,1.9,1.13665753751567,High,5,2,366.9,88.34,945.49
SHIP01438,1295.0,3724.0,Rail,Chennai,London,1.01,0.950505491377393,High,4,0,248.78,191.14,363.69
SHIP01439,2134.0,4916.0,Road,Delhi,Dubai,0.99,1.16710930040322,Low,3,4,27.04,53.11,530.58
SHIP01440,327.0,1997.0,Road,Kolkata,Singapore,1.47,0.989155055239385,Medium,2,3,355.14,107.52,192.74
SHIP01441,1937.0,2495.039894736842,Air,Kolkata,Los Angeles,0.7,1.13954920668942,Medium,5,1,389.3,135.36,553.51
SHIP01442,4629.0,2178.0,Sea,Kolkata,Singapore,1.96,0.918908586102406,High,8,1,60.53,329.96,1544.77
SHIP01443,1315.0,976.0,Rail,Bangalore,New York,0.91,0.980640847229733,High,5,2,363.39,252.31,193.08
SHIP01444,4876.0,4283.0,Sea,Chennai,London,1.68,1.05346620709829,Medium,7,1,331.83,678.97,1862.96
SHIP01445,1090.0,3554.0,Sea,Chennai,New York,0.93,0.903460356006573,Medium,5,2,201.22,997.65,361.34
SHIP01446,967.0,2567.0,Road,Delhi,Singapore,0.91,1.06293133059079,Medium,9,2,400.21,677.86,217.68
SHIP01447,935.0,2447.0,Sea,Mumbai,Los Angeles,0.59,0.915440944363251,Low,8,3,358.18,50.57,174.87
SHIP01448,2802.0,1199.0,Air,Delhi,New York,0.68,0.993717069214794,Low,8,2,288.91,173.43,689.55
SHIP01449,71.0,3430.0,Rail,Chennai,New York,1.28,0.809347920913769,Low,1,3,383.69,153.97,222.03
SHIP01450,4619.0,1928.0,Sea,Bangalore,Dubai,1.37,0.831272928873516,Medium,5,2,223.63,446.71,953.72
SHIP01451,3241.0,1303.0,Rail,Delhi,Singapore,1.72,0.890840476587911,Medium,9,0,308.32,314.23,715.71
SHIP01452,2403.0,1533.0,Sea,Mumbai,New York,1.26,1.12259720106407,Medium,8,3,30.02,965.87,314.89
SHIP01453,4849.0,359.0,Rail,Delhi,Singapore,1.03,1.06415367738064,Medium,1,4,231.07,210.99,661.4
SHIP01454,736.0,4002.0,Rail,Kolkata,Los Angeles,0.8,1.15737925082571,Medium,9,0,306.48,682.47,304.1
SHIP01455,334.0,3099.0,Rail,Mumbai,New York,1.04,1.16188436822567,High,1,2,11.9,205.08,273.11
SHIP01456,4861.0,1614.0,Sea,Kolkata,Los Angeles,1.03,0.949868560802503,Low,5,4,204.49,565.27,831.81
SHIP01457,3797.0,1550.0,Air,Bangalore,New York,1.03,0.947012362470175,Medium,1,3,271.75,73.66,1337.89
SHIP01458,812.0,4915.0,Rail,Chennai,London,0.96,1.1342972198395,High,8,4,191.54,95.93,427.23
SHIP01459,2478.0,65.0,Road,Delhi,Dubai,1.65,0.970577308027388,Low,2,4,187.56,80.09,402.04
SHIP01460,2557.0,655.0,Road,Delhi,Dubai,1.53,1.14288052194331,High,6,2,430.63,198.45,818.7402369133013
SHIP01461,78.0,1431.0,Road,Kolkata,Dubai,1.01,1.00237193438159,Medium,2,0,482.58,53.87,80.33
SHIP01462,956.0,4958.0,Air,Kolkata,Los Angeles,0.72,0.969885249694001,High,2,4,57.33,517.72,719.62
SHIP01463,3154.0,3433.0,Rail,Chennai,Singapore,1.28,0.911627959113012,High,1,0,456.25,418.46,682.0
SHIP01464,4049.0,2495.039894736842,Air,Delhi,Dubai,1.88,0.850594737782549,High,6,4,195.57,109.29,1951.27375
SHIP01465,3044.0,1617.0,Rail,Chennai,New York,0.69,1.01036092299117,Low,5,3,126.54,124.25,322.29
SHIP01466,2588.5,463.0,Air,Kolkata,New York,1.63,0.930090046116338,High,4,2,83.33,785.86,1267.79
SHIP01467,4715.0,4170.0,Rail,Kolkata,London,1.4,0.899776088794166,Low,4,4,376.28,73.35,818.7402369133013
SHIP01468,3659.0,2054.0,Road,Mumbai,Los Angeles,1.38,0.867864066514029,Medium,9,2,364.52,924.04,561.22
SHIP01469,3603.0,365.0,Rail,Kolkata,New York,1.9,0.955448848468429,Medium,2,0,56.41,402.29,824.64
SHIP01470,1503.0,4716.0,Air,Kolkata,New York,1.93,1.02234910461769,Low,7,4,480.15,186.48,1951.27375
SHIP01471,4883.0,4870.0,Rail,Chennai,London,0.87,1.13481038564949,Medium,5,3,45.52,867.84,866.99
SHIP01472,3406.0,3105.0,Sea,Mumbai,London,1.71,1.12807600141544,Low,9,1,253.5,386.72,1434.75
SHIP01473,565.0,1899.0,Rail,Mumbai,Singapore,1.43,1.14202536847031,Low,4,0,326.2,592.51,296.8
SHIP01474,88.0,2003.0,Road,Delhi,Singapore,1.11,1.03049344625164,High,6,2,445.22,518.76,124.62
SHIP01475,3392.0,438.0,Rail,Bangalore,Singapore,1.5,1.02381997085252,Low,2,0,142.1,618.04,665.46
SHIP01476,936.0,2819.0,Sea,Delhi,New York,1.93,1.16205666778043,Medium,1,3,141.1,219.79,789.06
SHIP01477,2894.0,4589.0,Sea,Delhi,London,1.28,0.915418764958642,Low,1,2,392.82,426.31,911.93
SHIP01478,2254.0,3096.0,Sea,Delhi,Los Angeles,1.91,0.858180220841671,Low,4,2,211.38,330.61,934.79
SHIP01479,1148.0,2465.0,Air,Mumbai,Singapore,1.46,0.833109908902867,Low,9,2,110.8,787.69,868.65
SHIP01480,1873.0,2439.0,Sea,Chennai,Dubai,1.22,1.15241785340387,High,3,1,20.45,793.89,652.18
SHIP01481,3251.0,353.0,Air,Kolkata,New York,1.47,0.948709286343732,Low,3,1,375.45,994.52,1434.0
SHIP01482,3205.0,813.0,Sea,Mumbai,Los Angeles,1.4,0.999490507907129,Medium,7,2,17.36,998.46,818.7402369133013
