Shipment_ID,Distance_km,Weight_kg,Mode_of_Transport,Origin,Destination,Fuel_Price_per_Liter,Demand_Fluctuation,Traffic_Conditions,Warehouse_Processing_Time,Customs_Clearance_Delay,Packaging_Cost,Freight_Insurance_Cost,Freight_Cost_USD
SHIP00801,4904,4061,Road,Bangalore,London,1.5,0.989630029336467,High,7,2,179.47,699.24,1029.39
SHIP00802,292,3513,Rail,Bangalore,Dubai,0.66,1.00636357389919,Medium,1,3,91.27,109.32,163.27
SHIP00803,2640,1192,Rail,Delhi,London,0.6,1.09681555554763,High,4,3,377.65,151.88,255.55
SHIP00804,1113,1805,Air,Kolkata,Dubai,1.95,1.03044561538938,Low,4,3,111.57,876.09,
SHIP00805,4374,4890,Sea,Mumbai,Singapore,1.01,0.982789256363624,Low,9,1,264.69,250.12,1015.3
SHIP00806,2645,1679,Sea,Chennai,Singapore,1.77,0.832700397857241,Medium,6,0,428.54,209.58,770.36
SHIP00807,969,812,Air,Delhi,New York,1.56,1.1899084455893,Low,6,3,58.09,893.26,765.71
SHIP00808,55,4939,Air,Delhi,London,1.41,0.89573345934857,Low,5,1,92.58,956.75,956.52
SHIP00809,517,4889,Sea,Mumbai,Singapore,1.53,1.1476631656873,High,5,4,99.91,669.72,780.03
SHIP00810,4220,4007,Air,Delhi,Los Angeles,0.63,0.951591083024038,High,9,2,75.85,146.5,1119.3
SHIP00811,53,,Air,Mumbai,Singapore,1.12,1.07357459671983,High,2,3,472.99,70.98,128.6
SHIP00812,695,4671,Rail,Mumbai,Singapore,1.41,0.981651885261537,Medium,5,0,372.58,618.89,503.35
SHIP00813,167,889,Rail,Mumbai,London,1.8,0.941665100701122,High,1,3,232.94,106,124.38
SHIP00814,2978,52,Air,Delhi,Dubai,1.57,1.04572202037812,High,5,0,155.84,570.84,1479.58
SHIP00815,2601,1101,Air,Mumbai,Los Angeles,0.88,1.01444256644511,Medium,4,1,66.44,431.74,844.01
SHIP00816,4339,1454,Road,Delhi,Los Angeles,1.98,0.892972962785182,High,4,0,21.6,81.03,895.71
SHIP00817,896,206,Rail,Kolkata,Dubai,1.46,0.93449671955668,Low,4,4,328.47,956.32,163.56
SHIP00818,2812,1987,Air,Mumbai,London,1.25,0.813750715456291,High,3,0,257.48,58.49,1161.27
SHIP00819,1191,560,Road,Delhi,Singapore,1.67,0.877433451473751,Medium,6,2,300.29,386.46,215.55
SHIP00820,1860,3454,Road,Delhi,Dubai,1.4,0.934333203794649,Medium,3,1,92.06,815.35,
SHIP00821,773,4832,Road,Delhi,Los Angeles,1.56,1.18884852384296,Low,6,0,298.48,975.76,591.43
SHIP00822,274,1187,Road,Chennai,Los Angeles,1.43,1.01083557390625,High,6,3,110.17,92.91,125.4
SHIP00823,4677,3964,Rail,Chennai,Singapore,0.77,1.08031848905344,Low,2,4,30.1,953.24,
SHIP00824,4258,3371,Road,Mumbai,Singapore,1.32,1.06944014650528,High,9,2,437.36,369.64,839.02
SHIP00825,4704,4716,Rail,Kolkata,New York,0.92,1.19235517154372,Medium,8,0,415.4,200.55,929.61
SHIP00826,2098,764,Road,Mumbai,Dubai,1.36,1.02226611173154,Medium,7,0,298.53,832.46,344.79
SHIP00827,4799,2336,Road,Bangalore,Singapore,0.69,1.03419777091929,Low,9,2,458.26,660.48,425.8
SHIP00828,4465,2704,Sea,Bangalore,New York,0.85,0.920028070681446,Medium,8,2,388.4,144.29,682.35
SHIP00829,1623,1040,Rail,Kolkata,London,1.71,1.05044713438618,Medium,9,0,144.51,637.43,461.93
SHIP00830,1878,4479,Sea,Kolkata,Los Angeles,1.11,1.10308976878051,High,8,3,458.2,825.77,756.24
SHIP00831,1967,2210,Sea,Kolkata,Dubai,1.51,0.841301352267362,Low,3,3,200.18,571.53,585.38
SHIP00832,4284,,Road,Chennai,London,1.25,0.992049891772558,Low,1,3,491.84,375.51,810.69
SHIP00833,2076,2194,Rail,Chennai,Dubai,1.01,0.968760081538365,High,6,0,351.85,253.12,372.55
SHIP00834,3794,2113,Air,Bangalore,Dubai,1.24,0.845433799895869,High,3,1,112.09,762.99,1525.49
SHIP00835,951,2653,Road,Kolkata,Singapore,1.72,0.936515115076952,Low,3,0,203.83,429.22,366.86
SHIP00836,4835,2027,Rail,Delhi,New York,0.92,1.01407145606384,Medium,6,1,336.01,840.34,654.76
SHIP00837,2089,425,Sea,Bangalore,Dubai,1.13,1.05994775050154,Low,9,3,396.31,775.98,
SHIP00838,59,791,Rail,Kolkata,London,0.8,0.915557754167766,High,5,0,292.46,764.79,39.95
SHIP00839,310,,Road,Delhi,Dubai,1.03,0.990519836586581,Low,1,3,372.77,804.24,997.327284051585
SHIP00840,1723,2717,Rail,Kolkata,New York,1.83,1.09363178756241,Medium,7,0,245.99,577.84,740.06
SHIP00841,2269,1290,Sea,Mumbai,Los Angeles,1.68,0.968899099258281,Low,9,3,149.74,790.62,711.49
SHIP00842,2110,3520,Rail,Delhi,Dubai,1.06,1.1763092466455,Low,2,2,355.33,884.85,579.05
SHIP00843,3763,4969,Rail,Mumbai,London,0.7,0.812282463878532,Medium,9,0,414.08,335.92,426.28
SHIP00844,1669,2417,Sea,Chennai,Los Angeles,1.13,0.904090903395403,Medium,5,1,165.71,289.2,440.96
SHIP00845,370,2293,Road,Bangalore,Los Angeles,1.66,0.853356494870326,Medium,1,3,219.5,485.83,214.82
SHIP00846,1392,3599,Air,Kolkata,Singapore,0.57,1.0165162688808,Medium,4,4,175.53,575.15,554.76
SHIP00847,2426,467,Sea,Bangalore,Singapore,1.62,0.870949403187755,High,8,1,81.32,76.73,562.86
SHIP00848,2882,656,Sea,Kolkata,Dubai,1.52,1.09673617055533,Low,3,4,385.63,222.69,802.68
SHIP00849,2874,617,Road,Mumbai,London,0.6,1.16734000743636,Low,5,3,259.96,71.12,222.9
SHIP00850,2044,593,Road,Delhi,Singapore,1.45,0.882879862241225,Low,2,0,89.38,583.62,299.63
SHIP00851,3008,933,Rail,Delhi,New York,0.95,1.16270524305766,Low,5,0,179.67,782.56,460.54
SHIP00852,2088,4848,Sea,Kolkata,New York,0.77,1.05270209080911,Low,9,0,372.97,835.15,548.6
SHIP00853,3540,,Rail,Mumbai,Los Angeles,1.08,0.878468258761911,High,3,4,195.46,580.52,475.49
SHIP00854,3727,2943,Rail,Kolkata,Los Angeles,0.81,1.09461819137999,High,7,3,45.17,89.09,553.1
SHIP00855,1168,2118,Road,Kolkata,Los Angeles,1.74,0.836349470352765,Low,6,2,61.67,611.19,324.08
SHIP00856,1654,3759,Road,Kolkata,New York,1.61,1.07685929012022,Low,2,0,499.07,429.39,612.62
SHIP00857,4077,1836,Rail,Delhi,Singapore,1.97,1.14450452870968,Low,7,3,219.7,856.38,1351.45
SHIP00858,285,,Sea,Kolkata,Singapore,1.3,1.18015040803783,High,4,2,321.7,436.23,238.99
SHIP00859,,1964,Sea,Delhi,Dubai,0.63,0.821812446946879,Low,6,2,313.47,732.3,233.06
SHIP00860,4479,127,Rail,Chennai,London,1.05,0.824774235282333,Medium,7,3,91.39,235,472.06
SHIP00861,1958,3663,Air,Mumbai,New York,1.76,1.17216195533338,High,9,0,205.51,927.19,2345.33
SHIP00862,425,1358,Air,Chennai,Los Angeles,1.1,1.1158370288818,Medium,7,0,360.07,330.51,406.52
SHIP00863,3580,697,Road,Kolkata,London,1.18,1.10970686668086,Medium,3,1,218.13,55.51,514.42
SHIP00864,2685,2237,Sea,Delhi,Los Angeles,1.12,1.09704869172208,Medium,9,3,298.75,127.49,701
SHIP00865,1620,602,Rail,Mumbai,London,0.85,1.08693184636731,High,6,2,191.73,267.9,212.98
SHIP00866,2610,331,Rail,Bangalore,London,0.61,1.04528915132216,Medium,4,4,139.89,207.21,212.37
SHIP00867,3441,1331,Sea,Mumbai,Singapore,0.77,1.12509601781087,Low,5,4,19.18,230.93,533.63
SHIP00868,3015,1896,Road,Mumbai,Dubai,,0.813668960311629,Low,1,0,217.9,600.28,338.58
SHIP00869,3693,2537,Road,Kolkata,Dubai,0.87,1.09612084341933,Medium,4,1,204.3,499.69,473.14
SHIP00870,3900,2843,Air,Chennai,Los Angeles,1.36,1.0331669999703,High,3,4,235.65,726.46,2243.18
SHIP00871,922,3761,Sea,Chennai,New York,1.42,1.16298363670214,Low,6,0,13.2,800.82,694.22
SHIP00872,1302,4249,Sea,Bangalore,Dubai,1.36,1.1745495363085,High,9,1,263.51,540.85,821.02
SHIP00873,1364,4911,Rail,Kolkata,New York,0.63,0.896532203318247,Low,3,4,67.88,613.24,258.88
SHIP00874,,2826,Sea,Mumbai,Los Angeles,1.5,1.11578403409594,High,5,2,253.15,786.93,1577.36
SHIP00875,2948,1646,Air,Chennai,New York,1.08,1.18279949091942,Low,2,4,177.62,135.4,1445.15
SHIP00876,127,,Sea,Chennai,London,1.82,0.906659806693923,Medium,9,4,31.45,462.28,96.9
SHIP00877,2671,3362,Rail,Delhi,London,1.29,1.14043389723145,Medium,8,4,91.14,551.99,768.3
SHIP00878,4277,3268,Air,Mumbai,Los Angeles,0.63,1.0346118628988,Medium,4,4,136.43,617.99,1155.85
SHIP00879,650,2013,Rail,Kolkata,New York,,0.957998074321654,High,8,0,124.34,565.37,97.12
SHIP00880,1115,2192,Sea,Chennai,New York,1.55,1.1294437592145,Medium,4,3,305.73,383.25,580.6
SHIP00881,,3948,Road,Kolkata,Los Angeles,1.1,1.14811962458897,High,2,2,31.63,323.13,525.38
SHIP00882,2499,2122,Sea,Mumbai,Dubai,0.93,0.913058722678094,Low,9,3,227.46,468.74,453.44
SHIP00883,2393,1345,Sea,Mumbai,Singapore,1.17,1.11778518482714,Low,2,0,410.05,113.26,601.36
SHIP00884,1913,988,Rail,Chennai,Dubai,0.61,0.819864592889428,High,1,4,149.89,497.61,144.45
SHIP00885,1368,811,Road,Bangalore,Singapore,1.09,0.967065033095564,Medium,1,1,306.36,967.43,186.94
SHIP00886,4761,4799,Sea,Kolkata,New York,0.97,0.827914105193068,High,3,1,461.96,101.2,862.56
SHIP00887,3647,1719,Air,Kolkata,Singapore,1.7,0.917534255503171,High,7,3,396.38,195.3,2108.78
SHIP00888,3812,,Air,Delhi,Singapore,0.76,1.18014597781946,High,6,1,417.38,648.83,1552.01
SHIP00889,4720,2735,Rail,Mumbai,New York,1.63,1.09389497929036,Low,3,3,224.6,722.02,1302.52
SHIP00890,2240,3949,Rail,Mumbai,London,1.25,1.10223980767346,Low,5,2,51,501.51,696.81
SHIP00891,1042,1981,Road,Chennai,Singapore,0.62,0.853794553064416,Low,6,1,248.49,920.98,107.59
SHIP00892,,3989,Rail,Chennai,Los Angeles,1.95,1.03147436161299,Medium,2,4,45.72,507.62,1148.05
SHIP00893,2242,1176,Road,Chennai,Dubai,1.6,0.955534170582473,Low,3,0,253.67,153.89,432.67
SHIP00894,1298,3347,Sea,Delhi,New York,0.89,1.0936720618311,Low,4,2,253.59,505.04,433.85
SHIP00895,3104,4720,Air,Bangalore,New York,1.37,0.862834283767025,High,8,1,410.41,538.98,1937.67
SHIP00896,4648,1253,Air,Chennai,Singapore,1.85,0.912768500180797,Medium,1,1,277.76,457.32,2671.99
SHIP00897,4083,4185,Air,Chennai,London,1.9,1.15942910979937,High,9,3,59.34,918.85,4081.23
SHIP00898,2047,3822,Rail,Chennai,London,1.6,0.867911846629751,High,1,2,233.92,505.27,659.56
SHIP00899,4966,569,Rail,Delhi,Dubai,1.59,1.05296480442476,High,3,0,368.82,707.82,1054.86
SHIP00900,3737,2333,Sea,Kolkata,Dubai,0.92,0.926060751675474,High,3,0,61.13,533.21,626.65
SHIP00901,2201,4608,Rail,Bangalore,London,1.98,0.832754114470242,Low,9,3,250.12,740.19,
SHIP00902,4068,532,Road,Kolkata,London,0.87,0.889472956472307,Medium,3,3,257.37,153.47,335.38
SHIP00903,3160,2527,Air,Mumbai,London,0.63,1.14776373231931,Low,3,3,466.22,947.67,959.58
SHIP00904,2020,3143,Sea,Mumbai,Singapore,1.97,1.16421983105039,High,2,1,390.82,631.17,1235.57
SHIP00905,247,392,Road,Chennai,Los Angeles,0.73,0.967933437286687,Low,4,2,129.78,342.36,31.3
SHIP00906,,1512,Road,Kolkata,Dubai,1.28,1.04836037439114,Medium,8,0,405.81,271.65,460.54
SHIP00907,1252,1252,Rail,Delhi,New York,1.2,1.00819923867725,Low,6,4,220.08,750.83,272.65
SHIP00908,2085,1671,Rail,Bangalore,London,1.77,0.911877621128124,Low,1,0,254.34,303.95,565.65
SHIP00909,527,2448,Air,Kolkata,London,1.09,0.93791812735854,Medium,5,2,191.35,476.43,537.03
SHIP00910,1304,3646,Sea,Kolkata,Los Angeles,1.25,1.01072819562079,High,8,3,54.46,635.87,592.6
SHIP00911,972,3585,Road,Bangalore,London,0.57,1.07814481826102,High,1,1,495.12,864.87,
SHIP00912,469,2927,Rail,Kolkata,Dubai,0.81,0.939942468961668,High,6,0,52.4,837.79,176.56
SHIP00913,2254,2440,Rail,Kolkata,London,1.75,1.07956595006622,Medium,7,4,50.9,683.74,787.59
SHIP00914,2647,3401,Sea,Bangalore,Los Angeles,1.22,1.18439232675986,Low,5,1,68.62,301.74,942.29
SHIP00915,1170,,Sea,Delhi,Singapore,0.85,0.809822863074502,High,4,0,145.67,203.83,273.77
SHIP00916,3118,1239,Rail,Bangalore,Dubai,1.05,0.865534811700409,Medium,7,2,277.09,568.17,407.6
SHIP00917,1000,2390,Rail,Chennai,Singapore,0.93,1.16650848321152,Medium,9,0,389.45,887.44,285.75
SHIP00918,2386,3630,Air,Chennai,New York,1.33,0.82862788402212,Medium,4,4,384.25,437.91,1388.95
SHIP00919,2293,1653,Sea,Chennai,Los Angeles,0.58,1.10601870082608,High,3,1,255.97,750.15,300.17
SHIP00920,2695,3347,Road,Chennai,New York,0.84,1.04959130099012,Medium,4,0,424.42,840.44,
SHIP00921,1907,647,Rail,Mumbai,New York,1.03,0.8190803616446,High,5,4,20.33,299.41,225.81
SHIP00922,4662,694,Rail,Delhi,New York,1.89,0.800290986028708,Low,9,0,29.72,966.13,909.16
SHIP00923,1915,4593,Rail,Mumbai,New York,1.43,1.00079965701762,Medium,1,0,326.46,292.27,723.27
SHIP00924,2962,2952,Rail,Kolkata,Los Angeles,1.26,0.846938170319943,Medium,9,3,237.78,609.91,568.32
SHIP00925,2903,813,Air,Kolkata,Singapore,0.79,1.14888622369507,High,9,4,257.3,684.6,901.13
SHIP00926,4960,4880,Sea,Bangalore,London,1.34,0.992309863451418,High,8,0,116.87,575.36,1475.96
SHIP00927,3278,1692,Rail,Chennai,New York,1.89,0.893777584512704,High,8,1,420.25,640.48,835.97
SHIP00928,,2347,Sea,Bangalore,London,1.35,0.867281952941607,Low,8,2,256.55,250.6,868.02
SHIP00929,3278,4746,Road,Kolkata,London,0.75,1.13430904718517,High,4,3,113.3,187.12,480.75
SHIP00930,2421,2222,Road,Chennai,New York,2,1.08749550372719,Medium,7,3,77.81,64.67,768.21
SHIP00931,2941,2210,Road,Delhi,Dubai,1.25,1.08718510911677,Low,2,3,497.72,628.36,549.84
SHIP00932,3806,,Road,Kolkata,London,0.98,0.83412269907601,High,3,2,366.44,927.76,
SHIP00933,4275,2972,Sea,Bangalore,Dubai,1.26,1.04980712008316,High,8,4,271,696.61,1143.06
SHIP00934,144,629,Road,Bangalore,Singapore,0.9,1.14779303325235,Medium,4,1,287.58,668.47,47.36
SHIP00935,2724,3854,Road,Kolkata,London,0.55,1.10636025159438,Medium,6,2,64.04,555.95,283.01
SHIP00936,2005,4928,Rail,Mumbai,Los Angeles,1.83,0.847262674372984,High,8,1,363.54,637.24,831.5
SHIP00937,843,,Rail,Delhi,Singapore,1.14,1.1797117478224,Low,8,1,460.43,737.02,331.16
SHIP00938,1884,3982,Rail,Kolkata,Singapore,1.63,0.827893749087006,High,5,3,449.63,193.62,627.5
SHIP00939,2166,4677,Air,Kolkata,Dubai,1.96,1.02276172619024,Low,7,0,396.06,743.84,2708.93
SHIP00940,4156,,Rail,Bangalore,New York,1.45,1.17800493289717,Medium,1,1,329.83,197.48,1201.35
SHIP00941,3375,4757,Road,Chennai,Los Angeles,1.54,1.12890269143621,Medium,5,1,140.93,329.65,1000.25
SHIP00942,2969,1150,Sea,Chennai,Los Angeles,1.91,1.07233159787648,Low,3,1,178.91,372.35,
SHIP00943,2647,1720,Road,Chennai,Dubai,,1.14253746593572,Low,4,1,417.58,321.34,508.87
SHIP00944,,2270,Sea,Bangalore,Dubai,0.98,1.06931252612214,Medium,1,3,361.19,548.36,690.06
SHIP00945,4857,266,Road,Chennai,Singapore,1.88,0.821979525904058,Low,1,1,495.29,577.39,771.12
SHIP00946,864,425,Air,Kolkata,Dubai,0.6,0.94034877815779,Medium,3,0,51.73,828.6,182.21
SHIP00947,395,1659,Rail,Mumbai,New York,0.82,0.970849011395881,High,4,4,180.44,598.3,116.98
SHIP00948,2399,4156,Road,Mumbai,Singapore,1.01,1.0185509043921,Low,3,4,441.04,996.63,460.57
SHIP00949,412,3889,Rail,Mumbai,Singapore,1.67,0.89185617558925,Low,2,1,22.7,710.08,421.17
SHIP00950,2493,2989,Air,Chennai,Singapore,1.86,1.15246896794368,Medium,7,3,174.62,743.11,2564.27
SHIP00951,2315,4112,Air,Mumbai,Los Angeles,1.18,0.891480265048596,Low,9,0,487.37,997.92,1379.42
SHIP00952,2238,1663,Rail,Chennai,Los Angeles,0.93,1.06303746577234,Low,3,0,277.86,272.45,364.15
SHIP00953,3055,3729,Rail,Kolkata,Singapore,1.03,1.15064297369546,High,9,1,161.05,664.36,699.65
SHIP00954,3331,4963,Sea,Kolkata,New York,1.48,1.09312522325131,Medium,8,3,465.77,893.57,1410.54
SHIP00955,1034,1346,Rail,Bangalore,London,0.74,0.854405052672803,Low,5,4,180.06,969.54,129.51
SHIP00956,,4046,Rail,Bangalore,Singapore,1.32,1.18055767401925,High,6,2,75.4,474.18,694.15
SHIP00957,877,4836,Sea,Delhi,Dubai,1.38,0.83676663228831,High,1,1,293.81,459.34,570.73
SHIP00958,2780,1205,Road,Kolkata,London,1.56,0.880026895889881,High,6,1,360.02,140,464.36
SHIP00959,3581,4929,Sea,Chennai,Los Angeles,1.41,0.855697237609247,Low,9,1,48.87,909.04,1094.11
SHIP00960,4501,2416,Road,Delhi,Los Angeles,0.65,1.06676682185756,Medium,7,3,314.82,939.92,
SHIP00961,2985,2941,Road,Kolkata,London,1.53,1.12296402990961,High,9,2,192.2,890.29,765.52
SHIP00962,3926,2022,Road,Chennai,Dubai,0.53,0.895206344910754,Low,5,3,71.05,264.1,234.24
SHIP00963,176,834,Sea,Kolkata,Los Angeles,1.09,1.19169939582641,Medium,5,1,321.52,336.62,115.54
SHIP00964,3227,4542,Sea,Kolkata,Los Angeles,1.13,0.855697516954475,Medium,5,2,141.85,950.99,797.43
SHIP00965,3106,1131,Air,Chennai,Singapore,0.67,0.926347405875872,High,6,0,93.16,633.5,683.62
SHIP00966,653,2083,Road,Kolkata,New York,,0.996123693319749,Low,4,0,55.93,650.73,86.08
SHIP00967,3499,1664,Sea,Kolkata,Dubai,0.61,1.12353903577551,High,9,2,206.66,446.16,445.24
SHIP00968,4196,4605,Air,Kolkata,Singapore,1.17,0.950617012417985,Medium,7,1,314.15,634.45,
SHIP00969,3583,2466,Road,Bangalore,New York,0.86,0.871958539764715,Low,3,3,487.98,202.5,361.14
SHIP00970,3417,4691,Sea,Mumbai,Los Angeles,0.6,0.985974502985529,High,7,1,175.64,951.9,511.35
SHIP00971,3418,3703,Sea,Kolkata,New York,0.88,0.990598115708737,Medium,3,2,310.12,948.26,689.03
SHIP00972,3847,546,Sea,Chennai,Los Angeles,1.29,0.806482080450531,Low,3,1,67.62,864.26,642.94
SHIP00973,1842,554,Rail,Kolkata,Singapore,1.61,0.80835535753415,Low,4,1,468.69,293.19,330.93
SHIP00974,2911,3436,Air,Bangalore,Los Angeles,,0.911055520085758,High,2,0,372.92,882.21,1417
SHIP00975,3526,2258,Sea,Bangalore,New York,1.42,1.09648832832163,High,8,4,358.67,715.11,1087.18
SHIP00976,3467,4863,Rail,Kolkata,Singapore,1.4,0.946396119412696,Medium,1,3,278.37,283.91,937.83
SHIP00977,1695,3266,Air,Delhi,New York,,0.884481754389913,High,1,1,286.06,843.56,1624.84
SHIP00978,1255,3716,Air,Mumbai,New York,0.77,0.845189854702662,Low,1,0,228.92,136.4,607.78
SHIP00979,3080,1458,Rail,Chennai,London,1.21,0.912208891192579,High,4,4,32.37,731.24,504.51
SHIP00980,2922,4414,Air,Chennai,Los Angeles,1.45,0.992575688199301,Low,1,0,44.54,997.55,2214.55
SHIP00981,3122,4127,Rail,Chennai,Los Angeles,1.28,0.837351788426663,Medium,3,1,104.03,459.56,666.94
SHIP00982,1904,1527,Road,Chennai,New York,1.18,0.805973573916667,High,7,3,102.2,640.55,253.69
SHIP00983,4071,2447,Sea,Bangalore,Los Angeles,1.96,0.850922816769075,Low,3,4,38.03,255.63,
SHIP00984,4712,159,Rail,Mumbai,Dubai,1.91,1.09519181111835,Medium,2,1,253.37,493.19,1202.75
SHIP00985,2758,3604,Air,Kolkata,Los Angeles,1.42,0.986523894952669,Low,6,2,259.36,152.82,1916.38
SHIP00986,3552,699,Air,Kolkata,Singapore,,0.978066898027095,Medium,8,1,303.71,710.61,1327.94
SHIP00987,1382,1549,Road,Delhi,Los Angeles,1.63,0.807901050004904,High,4,0,395.75,784.12,283.98
SHIP00988,251,645,Road,Kolkata,Dubai,1.27,1.08437779225005,Medium,4,1,468.66,608.93,
SHIP00989,3557,1028,Road,Mumbai,New York,1.99,0.880763555743991,Low,2,2,474.55,754.04,713.53
SHIP00990,4262,780,Road,Kolkata,Los Angeles,1.53,0.836346203716643,Low,5,2,450.86,705.34,595.27
SHIP00991,624,106,Road,Bangalore,Singapore,0.6,1.13681316178231,Medium,8,1,373.38,926.79,46.18
SHIP00992,586,2293,Sea,Kolkata,Dubai,1.1,0.994243182285412,High,1,2,338.5,504.63,284.22
SHIP00993,1675,1751,Rail,Chennai,London,1.6,1.09957323252733,Low,2,0,67.6,561.51,538.46
SHIP00994,2172,1336,Road,Chennai,New York,1.76,1.12875395844111,High,1,2,331.63,403.55,564.2
SHIP00995,,161,Road,Chennai,New York,1.72,1.18584678995173,Medium,4,2,86.87,385.2,105.14
SHIP00996,3331,4856,Sea,Chennai,New York,1.97,1.0494797992243,Medium,7,3,375.33,826.86,1785.99
SHIP00997,524,,Rail,Bangalore,Dubai,1.23,0.827311213806415,Low,3,0,89.39,932.43,140.37
SHIP00998,467,997,Road,Bangalore,Los Angeles,0.71,1.02307528216517,Low,8,2,343.94,344.27,70.13
SHIP00999,3650,4171,Rail,Bangalore,Los Angeles,1.48,1.00380905528572,High,6,1,45.4,448.39,
SHIP01000,1004,807,Rail,Kolkata,Los Angeles,0.61,0.823025519262279,Medium,2,2,163.58,384.7,84.8
SHIP01001,4908,3438,Sea,Chennai,Los Angeles,1.96,0.922520824144318,High,9,4,193.35,861.92,1797.38
SHIP01002,1255,1891,Sea,Delhi,New York,1.64,0.964871200074675,High,9,4,163.7,950.41,522.31
SHIP01003,4809,3585,Road,Delhi,London,1.97,0.864390132265845,High,7,0,162.28,906.89,1124.14
SHIP01004,4170,2343,Air,Chennai,New York,1.07,0.803504657276779,Medium,8,4,270.89,62.56,1377.71
SHIP01005,2040,1154,Sea,Mumbai,London,0.52,1.10279129499337,Medium,1,4,413.56,214.1,225.11
SHIP01006,4855,711,Rail,Kolkata,London,1.28,1.14065376460337,High,6,2,437.94,900.41,3462.22032022927
SHIP01007,3622,958,Rail,Delhi,Los Angeles,0.68,0.891640660647946,High,9,0,46,548.97,298.38
SHIP01008,4430,4667,Road,Bangalore,Singapore,1.52,0.801520135229166,High,6,3,104.26,408.61,824
SHIP01009,4208,1906,Road,Mumbai,Dubai,1.25,1.1559747789745,Medium,3,2,161.56,436.58,745.75
SHIP01010,4807,2361,Road,Bangalore,Singapore,,0.853583992656557,Medium,2,3,345.05,832.9,833.07
SHIP01011,2763,839,Rail,Mumbai,London,0.94,0.961291763614166,Medium,8,1,207.19,821.61,345.09
SHIP01012,2253,221,Sea,Mumbai,Singapore,1.74,0.946386499019608,High,4,4,243.62,836.75,583.8
SHIP01013,3170,,Air,Kolkata,London,1.48,0.865704560233697,Medium,1,2,394.37,855.46,2066
SHIP01014,1016,2036,Sea,Bangalore,New York,1.98,1.03952422472142,High,8,0,324.54,115.98,627.97
SHIP01015,4994,1935,Air,Bangalore,New York,0.77,1.1674168360426,Low,1,4,297.85,768.59,1607.66
SHIP01016,3482,525,Sea,Delhi,Los Angeles,0.58,1.00548933350122,High,2,1,294.19,630.34,327.56
SHIP01017,,1099,Road,Chennai,Dubai,1.78,1.18916495470583,Medium,1,4,107.69,291.04,272.53
SHIP01018,,4179,Rail,Chennai,New York,1.01,0.87630870374749,Low,8,4,64.25,612.92,677.88
SHIP01019,3751,2361,Air,Delhi,Dubai,1.15,1.13940094156046,Low,3,3,170.05,699.67,1938.54
SHIP01020,391,1211,Sea,Mumbai,Los Angeles,1.89,0.902763231530745,Low,9,1,386.53,592.56,255.04
SHIP01021,1774,865,Rail,Delhi,Dubai,1.16,0.900216603008917,Low,7,0,428.09,384.95,276.5
SHIP01022,4472,3816,Air,Delhi,New York,0.95,0.847076582390039,High,6,4,400.74,282.29,1540.24
SHIP01023,1842,2972,Air,Bangalore,New York,0.59,1.14545320267396,High,6,4,87.32,131.99,674.74
SHIP01024,1809,803,Rail,Delhi,Singapore,1.16,1.09002349250954,Medium,1,0,460.26,104.05,335.4
SHIP01025,3262,4711,Road,Mumbai,Singapore,,0.936662733440034,Medium,8,0,199.91,384.82,
SHIP01026,1039,511,Rail,Chennai,Singapore,0.9,0.939766723826331,Medium,3,2,420.45,274.71,131.39
SHIP01027,2312,3289,Road,Kolkata,Dubai,1.58,1.13791784471722,Medium,3,2,316.81,519.96,711.34
SHIP01028,2532,2752,Sea,Delhi,New York,1.22,1.17103269516242,Low,3,4,398.76,585.46,837.48
SHIP01029,1001,,Sea,Delhi,Los Angeles,1.79,1.04097036435413,Medium,9,2,24.84,410.65,297.95
SHIP01030,772,2854,Rail,Bangalore,London,0.74,0.962735741823033,Medium,5,4,223.01,411.15,187.99
SHIP01031,3439,919,Road,Bangalore,New York,1.64,0.821257448270077,High,2,0,307.12,760.98,525.07
SHIP01032,2129,4744,Sea,Delhi,Singapore,1.9,0.850626005917419,Low,4,2,191.22,55.63,1091.17
SHIP01033,,856,Road,Delhi,Singapore,1.61,0.856715129038885,Medium,7,1,396.8,997.92,440.69
SHIP01034,2382,1984,Road,Mumbai,Dubai,1.11,0.910721337813877,Low,1,1,364.57,468.89,341.08
SHIP01035,3426,753,Road,Chennai,Singapore,0.85,0.902812729149899,Medium,2,0,201.01,607.88,291.8
SHIP01036,4574,2573,Rail,Chennai,Dubai,0.65,1.01715265913644,Low,8,4,225.08,281.53,464.96
SHIP01037,1550,2689,Road,Kolkata,Los Angeles,1.46,1.17763995219678,Low,8,1,250.79,249.22,497.67
SHIP01038,335,4632,Rail,Chennai,Singapore,0.71,1.1446644087466,High,3,2,277.11,689.16,258.54
SHIP01039,3545,3959,Sea,Kolkata,Dubai,1.76,1.0036652014958,Medium,5,3,156.16,974.07,1463.81
SHIP01040,2115,4851,Sea,Bangalore,Singapore,1.94,0.806919303915055,Medium,8,4,122.25,912.96,1066.17
